"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","WORLDBANKINCOMEGROUP (CODE)","WORLDBANKINCOMEGROUP (DISPLAY)","WORLDBANKINCOMEGROUP (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","AGEGROUP (CODE)","AGEGROUP (DISPLAY)","AGEGROUP (URL)","SEX (CODE)","SEX (DISPLAY)","SEX (URL)","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_LMI","Lower-middle-income","","UZB","Uzbekistan","","YEARS15-29","15-29  years","","BTSX","Both sexes","","12.4","12.45000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_LMI","Lower-middle-income","","UZB","Uzbekistan","","YEARS15-29","15-29  years","","FMLE","Female","","10.8","10.83000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_LMI","Lower-middle-income","","UZB","Uzbekistan","","YEARS15-29","15-29  years","","MLE","Male","","14","14.00000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_UMI","Upper-middle-income","","VCT","Saint Vincent and the Grenadines","","YEARS15-29","15-29  years","","BTSX","Both sexes","","1.5","1.46000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_UMI","Upper-middle-income","","VCT","Saint Vincent and the Grenadines","","YEARS15-29","15-29  years","","FMLE","Female","","0","0.00000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_UMI","Upper-middle-income","","VCT","Saint Vincent and the Grenadines","","YEARS15-29","15-29  years","","MLE","Male","","2.9","2.86000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_UMI","Upper-middle-income","","VEN","Venezuela (Bolivarian Republic of)","","YEARS15-29","15-29  years","","BTSX","Both sexes","","2.7","2.67000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_UMI","Upper-middle-income","","VEN","Venezuela (Bolivarian Republic of)","","YEARS15-29","15-29  years","","FMLE","Female","","1","0.95000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_UMI","Upper-middle-income","","VEN","Venezuela (Bolivarian Republic of)","","YEARS15-29","15-29  years","","MLE","Male","","4.4","4.38000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","WPR","Western Pacific","","WB_LMI","Lower-middle-income","","VNM","Viet Nam","","YEARS15-29","15-29  years","","BTSX","Both sexes","","6.1","6.09000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","WPR","Western Pacific","","WB_LMI","Lower-middle-income","","VNM","Viet Nam","","YEARS15-29","15-29  years","","FMLE","Female","","3.2","3.17000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","WPR","Western Pacific","","WB_LMI","Lower-middle-income","","VNM","Viet Nam","","YEARS15-29","15-29  years","","MLE","Male","","8.9","8.87000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","WPR","Western Pacific","","WB_LMI","Lower-middle-income","","VUT","Vanuatu","","YEARS15-29","15-29  years","","BTSX","Both sexes","","32.8","32.79000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","WPR","Western Pacific","","WB_LMI","Lower-middle-income","","VUT","Vanuatu","","YEARS15-29","15-29  years","","FMLE","Female","","14.3","14.28000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","WPR","Western Pacific","","WB_LMI","Lower-middle-income","","VUT","Vanuatu","","YEARS15-29","15-29  years","","MLE","Male","","51.4","51.41000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","WSM","Samoa","","YEARS15-29","15-29  years","","BTSX","Both sexes","","24.6","24.56000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","WSM","Samoa","","YEARS15-29","15-29  years","","FMLE","Female","","12.1","12.09000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","WSM","Samoa","","YEARS15-29","15-29  years","","MLE","Male","","35.7","35.75000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EMR","Eastern Mediterranean","","WB_LI","Low-income","","YEM","Yemen","","YEARS15-29","15-29  years","","BTSX","Both sexes","","8.3","8.31000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EMR","Eastern Mediterranean","","WB_LI","Low-income","","YEM","Yemen","","YEARS15-29","15-29  years","","FMLE","Female","","7.2","7.16000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EMR","Eastern Mediterranean","","WB_LI","Low-income","","YEM","Yemen","","YEARS15-29","15-29  years","","MLE","Male","","9.4","9.44000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_UMI","Upper-middle-income","","ZAF","South Africa","","YEARS15-29","15-29  years","","BTSX","Both sexes","","23","22.96000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_UMI","Upper-middle-income","","ZAF","South Africa","","YEARS15-29","15-29  years","","FMLE","Female","","10.3","10.31000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_UMI","Upper-middle-income","","ZAF","South Africa","","YEARS15-29","15-29  years","","MLE","Male","","35.4","35.44000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LMI","Lower-middle-income","","ZMB","Zambia","","YEARS15-29","15-29  years","","BTSX","Both sexes","","5.2","5.23000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LMI","Lower-middle-income","","ZMB","Zambia","","YEARS15-29","15-29  years","","FMLE","Female","","1.9","1.86000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LMI","Lower-middle-income","","ZMB","Zambia","","YEARS15-29","15-29  years","","MLE","Male","","8.7","8.66000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LMI","Lower-middle-income","","ZWE","Zimbabwe","","YEARS15-29","15-29  years","","BTSX","Both sexes","","11.7","11.70000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LMI","Lower-middle-income","","ZWE","Zimbabwe","","YEARS15-29","15-29  years","","FMLE","Female","","6.4","6.41000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LMI","Lower-middle-income","","ZWE","Zimbabwe","","YEARS15-29","15-29  years","","MLE","Male","","17.4","17.41000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EMR","Eastern Mediterranean","","WB_LI","Low-income","","AFG","Afghanistan","","YEARS30-49","30-49 years of age","","BTSX","Both sexes","","8.5","8.50000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EMR","Eastern Mediterranean","","WB_LI","Low-income","","AFG","Afghanistan","","YEARS30-49","30-49 years of age","","FMLE","Female","","7.0","6.96000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EMR","Eastern Mediterranean","","WB_LI","Low-income","","AFG","Afghanistan","","YEARS30-49","30-49 years of age","","MLE","Male","","9.9","9.91000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LMI","Lower-middle-income","","AGO","Angola","","YEARS30-49","30-49 years of age","","BTSX","Both sexes","","9.3","9.32000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LMI","Lower-middle-income","","AGO","Angola","","YEARS30-49","30-49 years of age","","FMLE","Female","","3.1","3.10000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LMI","Lower-middle-income","","AGO","Angola","","YEARS30-49","30-49 years of age","","MLE","Male","","15.9","15.89000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_UMI","Upper-middle-income","","ALB","Albania","","YEARS30-49","30-49 years of age","","BTSX","Both sexes","","4.2","4.15000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_UMI","Upper-middle-income","","ALB","Albania","","YEARS30-49","30-49 years of age","","FMLE","Female","","1.2","1.17000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_UMI","Upper-middle-income","","ALB","Albania","","YEARS30-49","30-49 years of age","","MLE","Male","","7.0","6.97000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EMR","Eastern Mediterranean","","WB_HI","High-income","","ARE","United Arab Emirates","","YEARS30-49","30-49 years of age","","BTSX","Both sexes","","7.8","7.80000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EMR","Eastern Mediterranean","","WB_HI","High-income","","ARE","United Arab Emirates","","YEARS30-49","30-49 years of age","","FMLE","Female","","4.9","4.89000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EMR","Eastern Mediterranean","","WB_HI","High-income","","ARE","United Arab Emirates","","YEARS30-49","30-49 years of age","","MLE","Male","","8.8","8.84000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_UMI","Upper-middle-income","","ARG","Argentina","","YEARS30-49","30-49 years of age","","BTSX","Both sexes","","9.7","9.65000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_UMI","Upper-middle-income","","ARG","Argentina","","YEARS30-49","30-49 years of age","","FMLE","Female","","3.6","3.64000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_UMI","Upper-middle-income","","ARG","Argentina","","YEARS30-49","30-49 years of age","","MLE","Male","","15.8","15.84000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_UMI","Upper-middle-income","","ARM","Armenia","","YEARS30-49","30-49 years of age","","BTSX","Both sexes","","2.7","2.71000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_UMI","Upper-middle-income","","ARM","Armenia","","YEARS30-49","30-49 years of age","","FMLE","Female","","0.9","0.89000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_UMI","Upper-middle-income","","ARM","Armenia","","YEARS30-49","30-49 years of age","","MLE","Male","","4.8","4.84000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_HI","High-income","","ATG","Antigua and Barbuda","","YEARS30-49","30-49 years of age","","BTSX","Both sexes","","0","0.00000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_HI","High-income","","ATG","Antigua and Barbuda","","YEARS30-49","30-49 years of age","","FMLE","Female","","0","0.00000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_HI","High-income","","ATG","Antigua and Barbuda","","YEARS30-49","30-49 years of age","","MLE","Male","","0","0.00000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","WPR","Western Pacific","","WB_HI","High-income","","AUS","Australia","","YEARS30-49","30-49 years of age","","BTSX","Both sexes","","17.4","17.41000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","WPR","Western Pacific","","WB_HI","High-income","","AUS","Australia","","YEARS30-49","30-49 years of age","","FMLE","Female","","8.1","8.11000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","WPR","Western Pacific","","WB_HI","High-income","","AUS","Australia","","YEARS30-49","30-49 years of age","","MLE","Male","","26.8","26.76000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_HI","High-income","","AUT","Austria","","YEARS30-49","30-49 years of age","","BTSX","Both sexes","","14.4","14.43000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_HI","High-income","","AUT","Austria","","YEARS30-49","30-49 years of age","","FMLE","Female","","6.3","6.33000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_HI","High-income","","AUT","Austria","","YEARS30-49","30-49 years of age","","MLE","Male","","22.4","22.43000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_UMI","Upper-middle-income","","AZE","Azerbaijan","","YEARS30-49","30-49 years of age","","BTSX","Both sexes","","5.2","5.19000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_UMI","Upper-middle-income","","AZE","Azerbaijan","","YEARS30-49","30-49 years of age","","FMLE","Female","","1.5","1.49000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_UMI","Upper-middle-income","","AZE","Azerbaijan","","YEARS30-49","30-49 years of age","","MLE","Male","","9.0","9.01000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LI","Low-income","","BDI","Burundi","","YEARS30-49","30-49 years of age","","BTSX","Both sexes","","9.0","9.03000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LI","Low-income","","BDI","Burundi","","YEARS30-49","30-49 years of age","","FMLE","Female","","3.8","3.78000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LI","Low-income","","BDI","Burundi","","YEARS30-49","30-49 years of age","","MLE","Male","","14.5","14.47000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_HI","High-income","","BEL","Belgium","","YEARS30-49","30-49 years of age","","BTSX","Both sexes","","21.6","21.56000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_HI","High-income","","BEL","Belgium","","YEARS30-49","30-49 years of age","","FMLE","Female","","11.8","11.77000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_HI","High-income","","BEL","Belgium","","YEARS30-49","30-49 years of age","","MLE","Male","","31.1","31.14000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LMI","Lower-middle-income","","BEN","Benin","","YEARS30-49","30-49 years of age","","BTSX","Both sexes","","11.4","11.40000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LMI","Lower-middle-income","","BEN","Benin","","YEARS30-49","30-49 years of age","","FMLE","Female","","4.3","4.30000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LMI","Lower-middle-income","","BEN","Benin","","YEARS30-49","30-49 years of age","","MLE","Male","","18.7","18.66000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LI","Low-income","","BFA","Burkina Faso","","YEARS30-49","30-49 years of age","","BTSX","Both sexes","","11.7","11.72000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LI","Low-income","","BFA","Burkina Faso","","YEARS30-49","30-49 years of age","","FMLE","Female","","4.5","4.51000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LI","Low-income","","BFA","Burkina Faso","","YEARS30-49","30-49 years of age","","MLE","Male","","19.1","19.09000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","SEAR","South-East Asia","","WB_LMI","Lower-middle-income","","BGD","Bangladesh","","YEARS30-49","30-49 years of age","","BTSX","Both sexes","","4.4","4.40000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","SEAR","South-East Asia","","WB_LMI","Lower-middle-income","","BGD","Bangladesh","","YEARS30-49","30-49 years of age","","FMLE","Female","","1.7","1.71000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","SEAR","South-East Asia","","WB_LMI","Lower-middle-income","","BGD","Bangladesh","","YEARS30-49","30-49 years of age","","MLE","Male","","7.1","7.14000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_UMI","Upper-middle-income","","BGR","Bulgaria","","YEARS30-49","30-49 years of age","","BTSX","Both sexes","","7.7","7.73000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_UMI","Upper-middle-income","","BGR","Bulgaria","","YEARS30-49","30-49 years of age","","FMLE","Female","","3.6","3.63000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_UMI","Upper-middle-income","","BGR","Bulgaria","","YEARS30-49","30-49 years of age","","MLE","Male","","11.6","11.58000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EMR","Eastern Mediterranean","","WB_HI","High-income","","BHR","Bahrain","","YEARS30-49","30-49 years of age","","BTSX","Both sexes","","12.5","12.51000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EMR","Eastern Mediterranean","","WB_HI","High-income","","BHR","Bahrain","","YEARS30-49","30-49 years of age","","FMLE","Female","","4.0","3.97000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EMR","Eastern Mediterranean","","WB_HI","High-income","","BHR","Bahrain","","YEARS30-49","30-49 years of age","","MLE","Male","","15.9","15.88000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_HI","High-income","","BHS","Bahamas","","YEARS30-49","30-49 years of age","","BTSX","Both sexes","","4.8","4.78000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_HI","High-income","","BHS","Bahamas","","YEARS30-49","30-49 years of age","","FMLE","Female","","1.9","1.86000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_HI","High-income","","BHS","Bahamas","","YEARS30-49","30-49 years of age","","MLE","Male","","8.0","7.95000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_UMI","Upper-middle-income","","BIH","Bosnia and Herzegovina","","YEARS30-49","30-49 years of age","","BTSX","Both sexes","","10.5","10.50000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_UMI","Upper-middle-income","","BIH","Bosnia and Herzegovina","","YEARS30-49","30-49 years of age","","FMLE","Female","","4.0","3.95000","","","","",""
